"Id","TLDebit__c","TLCredit__c","c2g__GeneralLedgerAccount__c","CreatedDate","c2g__LineDescription__c","c2g__GeneralLedgerAccount__r.c2g__ReportingCode__c","c2g__Transaction__r.Id","c2g__Transaction__r.c2g__TransactionDate__c","c2g__Transaction__r.CreatedBy.Name","c2g__Transaction__r.c2g__DocumentDescription__c","c2g__Transaction__r.c2g__DocumentNumber__c","c2g__Transaction__r.c2g__Account__c","c2g__Transaction__r.c2g__Account__r.Type","c2g__Transaction__r.c2g__Period__r.c2g__PeriodNumber__c","c2g__Transaction__r.c2g__SalesInvoice__c"
"a3h24000000DxRlAAK","18.4","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:13.000Z","","2435","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRmAAK","0.0","1322.53","a2l24000000U9wWAAS","2017-09-29T15:55:13.000Z","","243231","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRnAAK","1322.53","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:13.000Z","","2435","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRoAAK","0.0","0.0","a2l24000000U9wxAAC","2017-09-29T15:55:13.000Z","","24342111","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRpAAK","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:13.000Z","","2435","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRqAAK","166.93","0.0","a2l24000000U9wjAAC","2017-09-29T15:55:13.000Z","","2433323","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRrAAK","0.0","166.93","a2l24000000U9x6AAC","2017-09-29T15:55:13.000Z","","2435","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRsAAK","1251.97","0.0","a2l24000000U9wkAAC","2017-09-29T15:55:13.000Z","","2433333","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRtAAK","0.0","1251.97","a2l24000000U9x6AAC","2017-09-29T15:55:13.000Z","","2435","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRuAAK","0.0","1136.15","a2l24000000U9wQAAS","2017-09-29T15:55:13.000Z","","2432133","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRvAAK","1136.15","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:13.000Z","","2435","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRwAAK","0.0","487179.32","a2l24000000U9x8AAC","2017-09-29T15:55:13.000Z","","2437","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRxAAK","487179.32","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:13.000Z","","2435","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRyAAK","0.0","593806.6","a2l24000000U9x6AAC","2017-09-29T15:55:13.000Z","","2435","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxRzAAK","593806.6","0.0","a2l24000000U9x8AAC","2017-09-29T15:55:13.000Z","","2437","a3i24000000M59hAAC","2017-03-31","Célia Pedro","Apuramento de IVA 2017/003","JNL067947","","","003",""
"a3h24000000DxS0AAK","27032.62","0.0","a2l24000000U9wiAAC","2017-09-29T15:55:14.000Z","","2433313","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS1AAK","0.0","27032.62","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS2AAK","9.44","0.0","a2l24000000U9wlAAC","2017-09-29T15:55:14.000Z","","243334","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS3AAK","0.0","9.44","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS4AAK","0.0","4861.49","a2l24000000U9wSAAS","2017-09-29T15:55:14.000Z","","2432211","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS5AAK","4861.49","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS6AAK","0.0","103337.51","a2l24000000U9wOAAS","2017-09-29T15:55:14.000Z","","2432113","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS7AAK","103337.51","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS8AAK","0.0","9.44","a2l24000000U9wZAAS","2017-09-29T15:55:14.000Z","","243234","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxS9AAK","9.44","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSAAA0","0.0","4785.27","a2l24000000U9wWAAS","2017-09-29T15:55:14.000Z","","243231","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSBAA0","4785.27","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSCAA0","4815.49","0.0","a2l24000000U9wxAAC","2017-09-29T15:55:14.000Z","","24342111","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSDAA0","0.0","4815.49","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSEAA0","75.95","0.0","a2l24000000U9wjAAC","2017-09-29T15:55:14.000Z","","2433323","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSFAA0","0.0","75.95","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSGAA0","0.0","279.0","a2l24000000U9wPAAS","2017-09-29T15:55:14.000Z","","2432123","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSHAA0","279.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSIAA0","535.62","0.0","a2l24000000U9wkAAC","2017-09-29T15:55:14.000Z","","2433333","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSJAA0","0.0","535.62","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSKAA0","0.0","4448.52","a2l24000000U9wQAAS","2017-09-29T15:55:14.000Z","","2432133","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSLAA0","4448.52","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSMAA0","0.0","75.5","a2l24000000U9wYAAS","2017-09-29T15:55:14.000Z","","243233","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSNAA0","75.5","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSOAA0","0.0","593806.5","a2l24000000U9x8AAC","2017-09-29T15:55:14.000Z","","2437","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSPAA0","593806.5","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSQAA0","0.0","679134.11","a2l24000000U9x6AAC","2017-09-29T15:55:14.000Z","","2435","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSRAA0","679134.11","0.0","a2l24000000U9x8AAC","2017-09-29T15:55:14.000Z","","2437","a3i24000000M59iAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067948","","","004",""
"a3h24000000DxSSAA0","0.1","0.0","a2l24000000UA2NAAW","2017-09-29T15:55:16.000Z","","68122","a3i24000000M59jAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067949","","","004",""
"a3h24000000DxSTAA0","0.0","0.1","a2l24000000U9x8AAC","2017-09-29T15:55:16.000Z","","2437","a3i24000000M59jAAC","2017-04-30","Célia Pedro","Apuramento de IVA 2017/004","JNL067949","","","004",""
"a3h24000000DxSUAA0","31012.63","0.0","a2l24000000U9wiAAC","2017-09-29T15:55:17.000Z","","2433313","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSVAA0","0.0","31012.63","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSWAA0","0.0","0.0","a2l24000000U9wlAAC","2017-09-29T15:55:17.000Z","","243334","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSXAA0","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSYAA0","0.0","2496.98","a2l24000000U9wSAAS","2017-09-29T15:55:17.000Z","","2432211","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSZAA0","2496.98","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSaAAK","0.0","170565.37","a2l24000000U9wOAAS","2017-09-29T15:55:17.000Z","","2432113","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSbAAK","170565.37","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxScAAK","0.0","0.0","a2l24000000U9wZAAS","2017-09-29T15:55:17.000Z","","243234","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSdAAK","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSeAAK","0.0","2761.89","a2l24000000U9wWAAS","2017-09-29T15:55:17.000Z","","243231","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSfAAK","2761.89","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSgAAK","1409.85","0.0","a2l24000000U9wxAAC","2017-09-29T15:55:17.000Z","","24342111","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxShAAK","0.0","1409.85","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSiAAK","100.8","0.0","a2l24000000U9wjAAC","2017-09-29T15:55:17.000Z","","2433323","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSjAAK","0.0","100.8","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSkAAK","0.0","0.0","a2l24000000U9wPAAS","2017-09-29T15:55:17.000Z","","2432123","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSlAAK","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSmAAK","617.63","0.0","a2l24000000U9wkAAC","2017-09-29T15:55:17.000Z","","2433333","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSnAAK","0.0","617.63","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSoAAK","0.0","0.0","a2l24000000U9wQAAS","2017-09-29T15:55:17.000Z","","2432133","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSpAAK","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSqAAK","0.0","0.0","a2l24000000U9wYAAS","2017-09-29T15:55:17.000Z","","243233","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSrAAK","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSsAAK","0.0","679134.11","a2l24000000U9x8AAC","2017-09-29T15:55:17.000Z","","2437","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxStAAK","679134.11","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSuAAK","0.0","821817.44","a2l24000000U9x6AAC","2017-09-29T15:55:17.000Z","","2435","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSvAAK","821817.44","0.0","a2l24000000U9x8AAC","2017-09-29T15:55:17.000Z","","2437","a3i24000000M59kAAC","2017-05-31","Célia Pedro","Apuramento de IVA 2017/005","JNL067950","","","005",""
"a3h24000000DxSwAAK","73666.33","0.0","a2l24000000U9wiAAC","2017-09-29T15:55:18.000Z","","2433313","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxSxAAK","0.0","73666.33","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxSyAAK","303.25","0.0","a2l24000000U9wlAAC","2017-09-29T15:55:18.000Z","","243334","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxSzAAK","0.0","303.25","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT0AAK","0.0","0.0","a2l24000000U9wSAAS","2017-09-29T15:55:18.000Z","","2432211","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT1AAK","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT2AAK","0.0","160519.59","a2l24000000U9wOAAS","2017-09-29T15:55:18.000Z","","2432113","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT3AAK","160519.59","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT4AAK","0.0","303.25","a2l24000000U9wZAAS","2017-09-29T15:55:18.000Z","","243234","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT5AAK","303.25","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT6AAK","0.0","3419.49","a2l24000000U9wWAAS","2017-09-29T15:55:18.000Z","","243231","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT7AAK","3419.49","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT8AAK","794.65","0.0","a2l24000000U9wxAAC","2017-09-29T15:55:18.000Z","","24342111","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxT9AAK","0.0","794.65","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTAAA0","172.8","0.0","a2l24000000U9wjAAC","2017-09-29T15:55:18.000Z","","2433323","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTBAA0","0.0","172.8","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTCAA0","0.0","656.7","a2l24000000U9wPAAS","2017-09-29T15:55:18.000Z","","2432123","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTDAA0","656.7","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTEAA0","1258.09","0.0","a2l24000000U9wkAAC","2017-09-29T15:55:18.000Z","","2433333","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTFAA0","0.0","1258.09","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTGAA0","0.0","0.0","a2l24000000U9wQAAS","2017-09-29T15:55:18.000Z","","2432133","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTHAA0","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTIAA0","0.0","0.0","a2l24000000U9wYAAS","2017-09-29T15:55:18.000Z","","243233","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTJAA0","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTKAA0","0.0","817541.19","a2l24000000U9x8AAC","2017-09-29T15:55:18.000Z","","2437","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTLAA0","817541.19","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTMAA0","0.0","906245.1","a2l24000000U9x6AAC","2017-09-29T15:55:18.000Z","","2435","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTNAA0","906245.1","0.0","a2l24000000U9x8AAC","2017-09-29T15:55:18.000Z","","2437","a3i24000000M59lAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067951","","","006",""
"a3h24000000DxTOAA0","4276.25","0.0","a2l24000000UA2NAAW","2017-09-29T15:55:19.000Z","","68122","a3i24000000M59mAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067952","","","006",""
"a3h24000000DxTPAA0","0.0","4276.25","a2l24000000U9x8AAC","2017-09-29T15:55:19.000Z","","2437","a3i24000000M59mAAC","2017-06-30","Célia Pedro","Apuramento de IVA 2017/006","JNL067952","","","006",""
"a3h24000000DxTQAA0","38075.63","0.0","a2l24000000U9wiAAC","2017-09-29T15:55:20.000Z","","2433313","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTRAA0","0.0","38075.63","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTSAA0","908.5","0.0","a2l24000000U9wlAAC","2017-09-29T15:55:20.000Z","","243334","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTTAA0","0.0","908.5","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTUAA0","0.0","1176.54","a2l24000000U9wSAAS","2017-09-29T15:55:20.000Z","","2432211","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTVAA0","1176.54","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTWAA0","0.0","115041.43","a2l24000000U9wOAAS","2017-09-29T15:55:20.000Z","","2432113","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTXAA0","115041.43","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTYAA0","0.0","908.5","a2l24000000U9wZAAS","2017-09-29T15:55:20.000Z","","243234","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTZAA0","908.5","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTaAAK","0.0","4275.01","a2l24000000U9wWAAS","2017-09-29T15:55:20.000Z","","243231","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTbAAK","4275.01","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTcAAK","4234.88","0.0","a2l24000000U9wxAAC","2017-09-29T15:55:20.000Z","","24342111","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTdAAK","0.0","4234.88","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTeAAK","159.05","0.0","a2l24000000U9wjAAC","2017-09-29T15:55:20.000Z","","2433323","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTfAAK","0.0","159.05","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTgAAK","0.0","0.0","a2l24000000U9wPAAS","2017-09-29T15:55:20.000Z","","2432123","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
